listingid,companyid,company,price,url,long,lat,address,type,rooms,size_m2,listings,text,deposit,rent,electricity,heat,water,tv_internet,b-ordning,other
3,31,bk-aarhus,6841,https://aarhusbolig.dk/afdelinger/?bolignr=3&selskab=31&afdeling=8&antalrum=3,56.16942567,10.18569946,Afd. 8 Vilhelm Bergsøes Vej  / Peter Fabers Vej,Lejlighed,3,71,24.0,"Husdyr: Det er tilladt at have 2 neutraliserede indekatte.Udgifter ud over husleje: Vand og varme betales a/c over huslejen. El afregnes direkte med leverandør.Stofa: Alt bestilles og betales direkte til Stofa. Fælles internet kan bestilles via Boligkontoret Århus.Særlige vilkår: Der er komfur og emhætte. Medbring selv køleskab. I ungdomsboligerne er der 2 kogeplader. Medbring selv køleskab.Fælles vaskeri mod betaling.Yderligere info: Afdelingen er beliggende på Vilh. Bergsøes Vej og Peter Fabers Vej. 150 m til daginstitution, 250 m til indkøb, 550 m til skole. Der er dørtelefon. Der hører et tremmerum til hvert lejemål. De fleste køkkener er fra 2021/2022 (enkelte lidt ældre). Lukkede altaner og Velux tagaltaner er fra 2008. Vinduer og franske altandøre i facader er fra 2014.",9940.0,5503.0,,466.0,277.0,,,595.0
12,31,bk-aarhus,7570,https://aarhusbolig.dk/afdelinger/?bolignr=12&selskab=31&afdeling=9&antalrum=3,56.17009466,10.21123409,Afd. 9 Trøjborgvej,Lejlighed,3,94,4.0,"Husdyr: Det er ikke tilladt at holde husdyr.Udgifter ud over husleje: Vand og varme betales a/c over huslejen. El afregnes direkte med leverandør.Fibia: Alt bestilles og betales direkte til Fibia.Særlige vilkår: Der er komfur og emhætte. Medbring selv køleskab. Fælles vaskeri mod betaling.Næsten hele området ved Trøjborg er nu omfattet af den samme p ordning som hele Aarhus midtby er omfattet af, med Betalingsparkering eller Beboertilladelser.Du kan som bosiddende på Trøjborg søge en beboertilladelse til et køretøj som er indregistreret i dit navn, gældende til offentlig vej koster denne penge, til den lille fælles privatvej er den gratis men skal søges og udstedes af Trafik og Miljø hos Aarhus Kommune på link: aarhus.dk/beboerlicens .Yderligere info: Afdelingen er beliggende på Trøjborgvej. 100-500 m til daginstitution, 150 m til indkøb, 600 m til skole. Der er dørtelefon. Der hører et tremmerum til hvert lejemål. Afdelingen er løbende renoveret med nye køkkener, badeværelser og vinduer.",13160.0,6352.0,,802.0,216.0,,,200.0
4,31,bk-aarhus,8309,https://aarhusbolig.dk/afdelinger/?bolignr=4&selskab=31&afdeling=9&antalrum=4,56.17009466,10.21123409,Afd. 9 Trøjborgvej,Lejlighed,4,107,8.0,"Husdyr: Det er ikke tilladt at holde husdyr.Udgifter ud over husleje: Vand og varme betales a/c over huslejen. El afregnes direkte med leverandør.Fibia: Alt bestilles og betales direkte til Fibia.Særlige vilkår: Der er komfur og emhætte. Medbring selv køleskab. Fælles vaskeri mod betaling.Næsten hele området ved Trøjborg er nu omfattet af den samme p ordning som hele Aarhus midtby er omfattet af, med Betalingsparkering eller Beboertilladelser.Du kan som bosiddende på Trøjborg søge en beboertilladelse til et køretøj som er indregistreret i dit navn, gældende til offentlig vej koster denne penge, til den lille fælles privatvej er den gratis men skal søges og udstedes af Trafik og Miljø hos Aarhus Kommune på link: aarhus.dk/beboerlicens .Yderligere info: Afdelingen er beliggende på Trøjborgvej. 100-500 m til daginstitution, 150 m til indkøb, 600 m til skole. Der er dørtelefon. Der hører et tremmerum til hvert lejemål. Afdelingen er løbende renoveret med nye køkkener, badeværelser og vinduer.",14980.0,7180.0,,744.0,385.0,,,
1,31,bk-aarhus,6438,https://aarhusbolig.dk/afdelinger/?bolignr=1&selskab=31&afdeling=10&antalrum=4,56.17828882,10.19677162,Afd. 10 Sæterstien m.fl.,Rækkehus,4,96,45.0,"Husdyr: Det er tilladt at holde 2 husdyr (hund og/eller kat). Der er forbud mod muskel-/kamphunde. Specifikke racer er nævnt i ordensreglementet.Udgifter ud over husleje: Vand, varme og el betales direkte til leverandør.YouSee: Tv/Internet - bestilles og betales direkte til YouSee.Særlige vilkår: Der er komfur og emhætte. Medbring selv køleskab. Der er ikke vaskeri i afdelingen.Renovering af gavle fra 2023, forventet huslejeforhøjelse 1,5 %.Yderligere info: Afdelingen er beliggende på Sæterstien, Opdalsvej, Dalstien, Norddalsvej og Hardangergade. 50-500 m til daginstitution, 100 m til indkøb, 400 m til skole. Vinduer, tag og facader er renoveret. Ca. halvdelen af lejemålene har fået udskiftet køkkener.",26880.0,5715.0,,,,,,723.0
237,31,bk-aarhus,3920,https://aarhusbolig.dk/afdelinger/?bolignr=237&selskab=31&afdeling=11&antalrum=1,56.16682726,10.18503428,Afd. 11 Helge Rodes Vej,Lejlighed,1,34,17.0,"Husdyr: Det er tilladt at have 2 neutraliserede indekatte eller 1 hund.Udgifter ud over husleje: Vand og varme betales a/c over huslejen. El afregnes direkte med leverandør.Stofa: Alt bestilles og betales direkte til Stofa.Fibia: Alt bestilles og betales direkte til Fibia.Særlige vilkår: Der er komfur. Medbring selv køleskab. Fælles vaskeri uden betaling. Yderligere info: Afdelingen er beliggende Helge Rodes Vej. 300 m til daginstitution, 500 m til indkøb, 300 m til skole. Der er dørtelefon. Hvert lejemål har 1 tremmerum. Varmeanlæg inkl. radiatorer er udskiftet i 2014.",8000.0,3070.0,,350.0,500.0,,,
224,31,bk-aarhus,4002,https://aarhusbolig.dk/afdelinger/?bolignr=224&selskab=31&afdeling=11&antalrum=1,56.16682726,10.18503428,Afd. 11 Helge Rodes Vej,Lejlighed,1,43,17.0,"Husdyr: Det er tilladt at have 2 neutraliserede indekatte eller 1 hund.Udgifter ud over husleje: Vand og varme betales a/c over huslejen. El afregnes direkte med leverandør.Stofa: Alt bestilles og betales direkte til Stofa.Fibia: Alt bestilles og betales direkte til Fibia.Særlige vilkår: Der er komfur. Medbring selv køleskab. Fælles vaskeri uden betaling. Yderligere info: Afdelingen er beliggende Helge Rodes Vej. 300 m til daginstitution, 500 m til indkøb, 300 m til skole. Der er dørtelefon. Hvert lejemål har 1 tremmerum. Varmeanlæg inkl. radiatorer er udskiftet i 2014.",8000.0,3456.0,,381.0,165.0,,,
238,31,bk-aarhus,4611,https://aarhusbolig.dk/afdelinger/?bolignr=238&selskab=31&afdeling=11&antalrum=2,56.16682726,10.18503428,Afd. 11 Helge Rodes Vej,Lejlighed,2,51,29.0,"Husdyr: Det er tilladt at have 2 neutraliserede indekatte eller 1 hund.Udgifter ud over husleje: Vand og varme betales a/c over huslejen. El afregnes direkte med leverandør.Stofa: Alt bestilles og betales direkte til Stofa.Fibia: Alt bestilles og betales direkte til Fibia.Særlige vilkår: Der er komfur. Medbring selv køleskab. Fælles vaskeri uden betaling. Yderligere info: Afdelingen er beliggende Helge Rodes Vej. 300 m til daginstitution, 500 m til indkøb, 300 m til skole. Der er dørtelefon. Hvert lejemål har 1 tremmerum. Varmeanlæg inkl. radiatorer er udskiftet i 2014.",10000.0,3920.0,,496.0,195.0,,,
217,31,bk-aarhus,5628,https://aarhusbolig.dk/afdelinger/?bolignr=217&selskab=31&afdeling=11&antalrum=2,56.16682726,10.18503428,Afd. 11 Helge Rodes Vej,Lejlighed,2,62,29.0,"Husdyr: Det er tilladt at have 2 neutraliserede indekatte eller 1 hund.Udgifter ud over husleje: Vand og varme betales a/c over huslejen. El afregnes direkte med leverandør.Stofa: Alt bestilles og betales direkte til Stofa.Fibia: Alt bestilles og betales direkte til Fibia.Særlige vilkår: Der er komfur. Medbring selv køleskab. Fælles vaskeri uden betaling. Yderligere info: Afdelingen er beliggende Helge Rodes Vej. 300 m til daginstitution, 500 m til indkøb, 300 m til skole. Der er dørtelefon. Hvert lejemål har 1 tremmerum. Varmeanlæg inkl. radiatorer er udskiftet i 2014.",10000.0,4491.0,,900.0,237.0,,,
262,31,bk-aarhus,6400,https://aarhusbolig.dk/afdelinger/?bolignr=262&selskab=31&afdeling=11&antalrum=3,56.16682726,10.18503428,Afd. 11 Helge Rodes Vej,Lejlighed,3,69,25.0,"Husdyr: Det er tilladt at have 2 neutraliserede indekatte eller 1 hund.Udgifter ud over husleje: Vand og varme betales a/c over huslejen. El afregnes direkte med leverandør.Stofa: Alt bestilles og betales direkte til Stofa.Fibia: Alt bestilles og betales direkte til Fibia.Særlige vilkår: Der er komfur. Medbring selv køleskab. Fælles vaskeri uden betaling. Yderligere info: Afdelingen er beliggende Helge Rodes Vej. 300 m til daginstitution, 500 m til indkøb, 300 m til skole. Der er dørtelefon. Hvert lejemål har 1 tremmerum. Varmeanlæg inkl. radiatorer er udskiftet i 2014.",12000.0,5008.0,,676.0,264.0,,,452.0
216,31,bk-aarhus,6639,https://aarhusbolig.dk/afdelinger/?bolignr=216&selskab=31&afdeling=11&antalrum=3,56.16682726,10.18503428,Afd. 11 Helge Rodes Vej,Lejlighed,3,79,25.0,"Husdyr: Det er tilladt at have 2 neutraliserede indekatte eller 1 hund.Udgifter ud over husleje: Vand og varme betales a/c over huslejen. El afregnes direkte med leverandør.Stofa: Alt bestilles og betales direkte til Stofa.Fibia: Alt bestilles og betales direkte til Fibia.Særlige vilkår: Der er komfur. Medbring selv køleskab. Fælles vaskeri uden betaling. Yderligere info: Afdelingen er beliggende Helge Rodes Vej. 300 m til daginstitution, 500 m til indkøb, 300 m til skole. Der er dørtelefon. Hvert lejemål har 1 tremmerum. Varmeanlæg inkl. radiatorer er udskiftet i 2014.",12000.0,5563.0,,773.0,303.0,,,
223,31,bk-aarhus,6643,https://aarhusbolig.dk/afdelinger/?bolignr=223&selskab=31&afdeling=11&antalrum=4,56.16682726,10.18503428,Afd. 11 Helge Rodes Vej,Lejlighed,4,80,7.0,"Husdyr: Det er tilladt at have 2 neutraliserede indekatte eller 1 hund.Udgifter ud over husleje: Vand og varme betales a/c over huslejen. El afregnes direkte med leverandør.Stofa: Alt bestilles og betales direkte til Stofa.Fibia: Alt bestilles og betales direkte til Fibia.Særlige vilkår: Der er komfur. Medbring selv køleskab. Fælles vaskeri uden betaling. Yderligere info: Afdelingen er beliggende Helge Rodes Vej. 300 m til daginstitution, 500 m til indkøb, 300 m til skole. Der er dørtelefon. Hvert lejemål har 1 tremmerum. Varmeanlæg inkl. radiatorer er udskiftet i 2014.",14000.0,5566.0,,773.0,304.0,,,
208,31,bk-aarhus,7352,https://aarhusbolig.dk/afdelinger/?bolignr=208&selskab=31&afdeling=11&antalrum=4,56.16682726,10.18503428,Afd. 11 Helge Rodes Vej,Lejlighed,4,91,7.0,"Husdyr: Det er tilladt at have 2 neutraliserede indekatte eller 1 hund.Udgifter ud over husleje: Vand og varme betales a/c over huslejen. El afregnes direkte med leverandør.Stofa: Alt bestilles og betales direkte til Stofa.Fibia: Alt bestilles og betales direkte til Fibia.Særlige vilkår: Der er komfur. Medbring selv køleskab. Fælles vaskeri uden betaling. Yderligere info: Afdelingen er beliggende Helge Rodes Vej. 300 m til daginstitution, 500 m til indkøb, 300 m til skole. Der er dørtelefon. Hvert lejemål har 1 tremmerum. Varmeanlæg inkl. radiatorer er udskiftet i 2014.",14000.0,6179.0,,824.0,349.0,,,
23,31,bk-aarhus,5102,https://aarhusbolig.dk/afdelinger/?bolignr=23&selskab=31&afdeling=12&antalrum=2,56.17219712,10.17977715,Afd. 12 Majdalen,Lejlighed,2,67,19.0,"Husdyr: Det er ikke tilladt at holde hund. Det er tilladt at have én steriliseret/kastreret indekat pr. bolig.Udgifter ud over husleje: Vand og varme betales a/c over huslejen. El afregnes direkte med leverandør.Det er muligt at vælge tv/internet hos Fibia og/eller Stofa. Direkte afregning til udbyder.Særlige vilkår: Der er komfur og emhætte. Medbring selv køleskab. Fælles vaskeri mod betaling.Yderligere info: Afdelingen er beliggende på Majdalen. 100-600 m til daginstitution, 300 m til indkøb, 300 m til skole. Der er dørtelefon. Der er tremmerum til hvert lejemål. Derudover er der mulighed for at leje ekstra kælderrum. Afdelingen er løbende renoveret med køkkener, badeværelser og vinduer.",9380.0,4084.0,,474.0,164.0,,,380.0
6,31,bk-aarhus,6150,https://aarhusbolig.dk/afdelinger/?bolignr=6&selskab=31&afdeling=12&antalrum=3,56.17219712,10.17977715,Afd. 12 Majdalen,Lejlighed,3,79,39.0,"Husdyr: Det er ikke tilladt at holde hund. Det er tilladt at have én steriliseret/kastreret indekat pr. bolig.Udgifter ud over husleje: Vand og varme betales a/c over huslejen. El afregnes direkte med leverandør.Det er muligt at vælge tv/internet hos Fibia og/eller Stofa. Direkte afregning til udbyder.Særlige vilkår: Der er komfur og emhætte. Medbring selv køleskab. Fælles vaskeri mod betaling.Yderligere info: Afdelingen er beliggende på Majdalen. 100-600 m til daginstitution, 300 m til indkøb, 300 m til skole. Der er dørtelefon. Der er tremmerum til hvert lejemål. Derudover er der mulighed for at leje ekstra kælderrum. Afdelingen er løbende renoveret med køkkener, badeværelser og vinduer.",11060.0,4827.0,,537.0,406.0,,,380.0
26,31,bk-aarhus,6966,https://aarhusbolig.dk/afdelinger/?bolignr=26&selskab=31&afdeling=12&antalrum=4,56.17219712,10.17977715,Afd. 12 Majdalen,Lejlighed,4,90,12.0,"Husdyr: Det er ikke tilladt at holde hund. Det er tilladt at have én steriliseret/kastreret indekat pr. bolig.Udgifter ud over husleje: Vand og varme betales a/c over huslejen. El afregnes direkte med leverandør.Det er muligt at vælge tv/internet hos Fibia og/eller Stofa. Direkte afregning til udbyder.Særlige vilkår: Der er komfur og emhætte. Medbring selv køleskab. Fælles vaskeri mod betaling.Yderligere info: Afdelingen er beliggende på Majdalen. 100-600 m til daginstitution, 300 m til indkøb, 300 m til skole. Der er dørtelefon. Der er tremmerum til hvert lejemål. Derudover er der mulighed for at leje ekstra kælderrum. Afdelingen er løbende renoveret med køkkener, badeværelser og vinduer.",12600.0,5493.0,,693.0,400.0,,,380.0
347,31,bk-aarhus,3740,https://aarhusbolig.dk/afdelinger/?bolignr=347&selskab=31&afdeling=13&antalrum=1,56.17309302,10.18205166,Afd. 13 Hammershusvej,Lejlighed,1,37,10.0,"Husdyr: Det er ikke tilladt at holde husdyr.Udgifter ud over husleje: Vand og varme betales a/c over huslejen. El afregnes direkte med leverandør.Der er mulighed for at vælge både Fibia og Telia/Stofa. Bestilles og betales direkte til udbyder.Særlige vilkår: Medbring selv køle/fryseskab og komfur. Fælles vaskeri mod betaling.Yderligere info: Afdelingen er beliggende på Hammershusvej. 100 m til daginstitution, 200 m til indkøb, 1000 til skole. Der er dørtelefon. Til hvert lejemål er der tremmerum.  Køkkener er skiftet i 2002, badeværelser er skiftet ca. 2007. Tagene er udskiftet 2017.",8000.0,3159.0,,449.0,132.0,,,
333,31,bk-aarhus,4523,https://aarhusbolig.dk/afdelinger/?bolignr=333&selskab=31&afdeling=13&antalrum=2,56.17309302,10.18205166,Afd. 13 Hammershusvej,Lejlighed,2,53,30.0,"Husdyr: Det er ikke tilladt at holde husdyr.Udgifter ud over husleje: Vand og varme betales a/c over huslejen. El afregnes direkte med leverandør.Der er mulighed for at vælge både Fibia og Telia/Stofa. Bestilles og betales direkte til udbyder.Særlige vilkår: Medbring selv køle/fryseskab og komfur. Fælles vaskeri mod betaling.Yderligere info: Afdelingen er beliggende på Hammershusvej. 100 m til daginstitution, 200 m til indkøb, 1000 til skole. Der er dørtelefon. Til hvert lejemål er der tremmerum.  Køkkener er skiftet i 2002, badeværelser er skiftet ca. 2007. Tagene er udskiftet 2017.",10000.0,3910.0,,442.0,171.0,,,
332,31,bk-aarhus,5137,https://aarhusbolig.dk/afdelinger/?bolignr=332&selskab=31&afdeling=13&antalrum=2,56.17309302,10.18205166,Afd. 13 Hammershusvej,Lejlighed,2,65,30.0,"Husdyr: Det er ikke tilladt at holde husdyr.Udgifter ud over husleje: Vand og varme betales a/c over huslejen. El afregnes direkte med leverandør.Der er mulighed for at vælge både Fibia og Telia/Stofa. Bestilles og betales direkte til udbyder.Særlige vilkår: Medbring selv køle/fryseskab og komfur. Fælles vaskeri mod betaling.Yderligere info: Afdelingen er beliggende på Hammershusvej. 100 m til daginstitution, 200 m til indkøb, 1000 til skole. Der er dørtelefon. Til hvert lejemål er der tremmerum.  Køkkener er skiftet i 2002, badeværelser er skiftet ca. 2007. Tagene er udskiftet 2017.",10000.0,4432.0,,498.0,207.0,,,
351,31,bk-aarhus,6072,https://aarhusbolig.dk/afdelinger/?bolignr=351&selskab=31&afdeling=13&antalrum=2,56.17309302,10.18205166,Afd. 13 Hammershusvej,Lejlighed,2,74,30.0,"Husdyr: Det er ikke tilladt at holde husdyr.Udgifter ud over husleje: Vand og varme betales a/c over huslejen. El afregnes direkte med leverandør.Der er mulighed for at vælge både Fibia og Telia/Stofa. Bestilles og betales direkte til udbyder.Særlige vilkår: Medbring selv køle/fryseskab og komfur. Fælles vaskeri mod betaling.Yderligere info: Afdelingen er beliggende på Hammershusvej. 100 m til daginstitution, 200 m til indkøb, 1000 til skole. Der er dørtelefon. Til hvert lejemål er der tremmerum.  Køkkener er skiftet i 2002, badeværelser er skiftet ca. 2007. Tagene er udskiftet 2017.",10000.0,4926.0,,746.0,400.0,,,
309,31,bk-aarhus,5596,https://aarhusbolig.dk/afdelinger/?bolignr=309&selskab=31&afdeling=13&antalrum=3,56.17309302,10.18205166,Afd. 13 Hammershusvej,Lejlighed,3,72,92.0,"Husdyr: Det er ikke tilladt at holde husdyr.Udgifter ud over husleje: Vand og varme betales a/c over huslejen. El afregnes direkte med leverandør.Der er mulighed for at vælge både Fibia og Telia/Stofa. Bestilles og betales direkte til udbyder.Særlige vilkår: Medbring selv køle/fryseskab og komfur. Fælles vaskeri mod betaling.Yderligere info: Afdelingen er beliggende på Hammershusvej. 100 m til daginstitution, 200 m til indkøb, 1000 til skole. Der er dørtelefon. Til hvert lejemål er der tremmerum.  Køkkener er skiftet i 2002, badeværelser er skiftet ca. 2007. Tagene er udskiftet 2017.",12000.0,4760.0,,607.0,229.0,,,
301,31,bk-aarhus,6387,https://aarhusbolig.dk/afdelinger/?bolignr=301&selskab=31&afdeling=13&antalrum=3,56.17309302,10.18205166,Afd. 13 Hammershusvej,Lejlighed,3,82,92.0,"Husdyr: Det er ikke tilladt at holde husdyr.Udgifter ud over husleje: Vand og varme betales a/c over huslejen. El afregnes direkte med leverandør.Der er mulighed for at vælge både Fibia og Telia/Stofa. Bestilles og betales direkte til udbyder.Særlige vilkår: Medbring selv køle/fryseskab og komfur. Fælles vaskeri mod betaling.Yderligere info: Afdelingen er beliggende på Hammershusvej. 100 m til daginstitution, 200 m til indkøb, 1000 til skole. Der er dørtelefon. Til hvert lejemål er der tremmerum.  Køkkener er skiftet i 2002, badeværelser er skiftet ca. 2007. Tagene er udskiftet 2017.",12000.0,5272.0,,852.0,263.0,,,
